"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"MBSD","FlexShares Disciplined Duration MBS Index Fund","24.865","$21.14M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mbsd",
"ASET","FlexShares Real Assets Allocation Index Fund","24.6106","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aset",
"QLC","FlexShares US Quality Large Cap Index Fund","24.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qlc",
"FLXS","Flexsteel Industries, Inc.","43.91","$334.2M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FLEX","Flextronics International Ltd.","11.135","$6.11B","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/flex",
"FLIR","FLIR Systems, Inc.","31.57","$4.34B","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flir",
"FTK","Flotek Industries, Inc.","7.75","$415.39M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ftk",
"FLO","Flowers Foods, Inc.","17.89","$3.8B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/flo",
"FLS","Flowserve Corporation","44.02","$5.73B","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/fls",
"FLDM","Fluidigm Corporation","7.3","$210.56M","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/fldm",
"FLR","Fluor Corporation","51.01","$7.09B","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/flr",
"FFIC","Flushing Financial Corporation","21.44","$618.12M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FLY","Fly Leasing Limited","12.47","$515.35M","2007","n/a","n/a","http://www.nasdaq.com/symbol/fly",
"FMC","FMC Corporation","38.71","$5.17B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/fmc",
"FTI","FMC Technologies, Inc.","24.34","$5.52B","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/fti",
"FOMX","Foamix Pharmaceuticals Ltd.","5.94","$181.5M","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/fomx",
