"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SQBG","Sequential Brands Group, Inc.","6.65","$271.17M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"MCRB","Seres Therapeutics, Inc.","25.12","$981.08M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mcrb",
"SRG","Seritage Growth Properties","40.14","$1.33B","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/srg",
"SCI","Service Corporation International","23.91","$4.66B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","37.94","$5.14B","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/serv",
"NOW","ServiceNow, Inc.","60.34","$9.74B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/now",
"SREV","ServiceSource International, Inc.","4.22","$364.05M","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","38.3","$1B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sfbs",
"SVT","Servotronics, Inc.","7.42","$18.09M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/svt",
"SEV","Sevcon, Inc.","10.18","$43.12M","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sev",
"SSE","Seventy Seven Energy Inc.","0.8","$47.45M","2014","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/sse",
"SVBI","Severn Bancorp Inc","5.14","$51.86M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/svbi",
"SGOC","SGOCO Group, Ltd","3.27","$898988.4","2010","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sgoc",
"SHAK","Shake Shack, Inc.","37.23","$1.35B","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/shak",
"SMED","Sharps Compliance Corp","5.2","$80.49M","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/smed",
"SHSP","SharpSpring, Inc.","4.03","$29.15M","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/shsp",
"SJR","Shaw Communications Inc.","17.98","$8.18B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sjr",
"SHLX","Shell Midstream Partners, L.P.","34.94","$5.31B","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/shlx",
"SHEN","Shenandoah Telecommunications Co","24.06","$1.17B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SHW","Sherwin-Williams Company (The)","276.19","$25.48B","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw",
"SHLO","Shiloh Industries, Inc.","5.14","$89.12M","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SHG","Shinhan Financial Group Co Ltd","32.73","$15.52B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shg",
"SFL","Ship Finance International Limited","13.78","$1.29B","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"SHPG","Shire plc","158.92","$31.84B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","24.21","$483.05M","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"SHOP","Shopify Inc.","26.79","$1.53B","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/shop",
