"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"RBA","Ritchie Bros. Auctioneers Incorporated","25.12","$2.69B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rba",
"RAD","Rite Aid Corporation","8","$8.37B","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/rad",
"RTTR","Ritter Pharmaceuticals, Inc.","1.5","$11.69M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rttr",
"RIV","RiverNorth Opportunities Fund, Inc.","17.6","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/riv",
"RVSB","Riverview Bancorp Inc","4.24","$95.43M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/rvsb",
"RLI","RLI Corp.","64.34","$2.8B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rli",
"RLJE","RLJ Entertainment, Inc.","0.5197","$6.69M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rlje",
"RLJ","RLJ Lodging Trust","21.88","$2.73B","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rlj",
"RMGN","RMG Networks Holding Corporation","1.028","$37.91M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rmgn",
"RIF","RMR Real Estate Income Fund.","18.29","$139.95M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rif",
"RRTS","Roadrunner Transportation Systems, Inc","12.02","$459.96M","2010","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rrts",
"RHI","Robert Half International Inc.","41.06","$5.39B","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rhi",
"ROBO","ROBO Global Robotics and Automation Index ETF","23.5","$108.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/robo",
"FUEL","Rocket Fuel Inc.","3.64","$156.61M","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fuel",
"ROK","Rockwell Automation, Inc.","105.38","$13.85B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rok",
"COL","Rockwell Collins, Inc.","87.92","$11.53B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/col",
"RMTI","Rockwell Medical, Inc.","6.31","$325.13M","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/rmti",
"RCKY","Rocky Brands, Inc.","12.94","$97.92M","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/rcky",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","10.32","$60.26M","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf",
"RSTI","Rofin-Sinar Technologies, Inc.","23","$655.67M","1996","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rsti",
"RCI","Rogers Communication, Inc.","38.06","$15.31B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/rci",
"ROG","Rogers Corporation","56.9","$1.02B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rog",
"ROKA","Roka Bioscience, Inc.","0.91","$16.44M","2014","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/roka",
"ROL","Rollins, Inc.","28.29","$6.19B","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/rol",
"ROP","Roper Technologies, Inc.","170.78","$17.26B","1992","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rop",
"RRMS","Rose Rock Midstream, L.P.","12.75","$469.18M","2011","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/rrms",
"ROSG","Rosetta Genomics Ltd.","1.43","$21.23M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rosg",
"RST","Rosetta Stone","7.36","$160.42M","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rst",
"ROST","Ross Stores, Inc.","57.38","$23.24B","1985","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/rost",
"RSE","Rouse Properties, Inc.","18.27","$1.06B","2011","Finance","Real Estate","http://www.nasdaq.com/symbol/rse",
