"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"BLMN","Bloomin&#39; Brands, Inc.","17.51","$2.09B","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/blmn",
"BLT","Blount International, Inc.","9.66","$466.11M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/blt",
"BCOR","Blucora, Inc.","5.71","$235.29M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/bcor",
"BLBD","Blue Bird Corporation","9.88","$207.35M","2014","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/blbd",
"BUFF","Blue Buffalo Pet Products, Inc.","18.56","$3.64B","2015","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/buff",
"BCRH","Blue Capital Reinsurance Holdings Ltd.","17.89","$156.58M","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bcrh",
"BBLU","Blue Earth, Inc.","0.1189","$11.29M","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/bblu",
"BHBK","Blue Hills Bancorp, Inc.","14","$386.19M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/bhbk",
"NILE","Blue Nile, Inc.","26.55","$308.09M","2004","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/nile",
"BLUE","bluebird bio, Inc.","49","$1.81B","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/blue",
"BKEP","Blueknight Energy Partners L.P., L.L.C.","5","$165.09M","2011","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/bkep",
"BKEPP","Blueknight Energy Partners L.P., L.L.C.","6.73","$202.97M","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/bkepp",
"BXC","BlueLinx Holdings Inc.","0.41","$36.67M","2004","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/bxc",
"BPMC","Blueprint Medicines Corporation","16.51","$447.43M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bpmc",
"BRG^A","Bluerock Residential Growth REIT, Inc.","25.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/brg^a",
"BRG","Bluerock Residential Growth REIT, Inc.","10.65","$208.28M","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/brg",
"ITEQ","BlueStar TA-BIGITech Israel Technology ETF","23.057","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iteq",
"STCK","BMC Stock Holdings, Inc.","16.08","$1.05B","2013","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/stck",
"BNCN","BNC Bancorp","21.13","$861.93M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bncn",
"BWP","Boardwalk Pipeline Partners L.P.","13.03","$3.26B","2005","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/bwp",
"BOBE","Bob Evans Farms, Inc.","46.05","$911.83M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bobe",
"BA","Boeing Company (The)","122.35","$81.06B","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/ba",
"BOFI","BofI Holding, Inc.","18.13","$1.14B","2005","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bofi",
"BOFIL","BofI Holding, Inc.","24.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bofil",
"WIFI","Boingo Wireless, Inc.","7.1","$263.99M","2011","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/wifi",
"BCC","Boise Cascade, L.L.C.","16.24","$629.77M","2013","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/bcc",
"BOJA","Bojangles&#39;, Inc.","14.98","$538.55M","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/boja",
"BOKF","BOK Financial Corporation","54.84","$3.63B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bokf",
"BONA","Bona Film Group Limited","13.62","$854.24M","2010","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/bona",
